tenBan,loai,tenKhoaHoc,loaiCha,nguon,ghiChu
paskas-blauauge-pseudomugil-luminatus-paskai,loai,Pseudomugil luminatus,,garnelio.de,
pastellgrundel-tateurndina-ocellicauda,loai,Tateurndina ocellicauda,,garnelio.de,
perlhuhnbaerbling-danio-margaritatus-minifisch,loai,Danio margaritatus,,garnelio.de,
peugeot-salmler-hyphessobrycon-peugeotorum,loai,Hyphessobrycon peugeotorum,,garnelio.de,
pfauenaugen-barsch-centrarchus-macropterus-6-8-cm,loai,Centrarchus macropterus,,garnelio.de,
placidochromis-electra-black-chin-nametumbwe-10-12cm-very-rare,loai,Placidochromis electra,,garnelio.de,
placidochromis-phenochilus-mdoka-white-lips-11-13cm,loai,Placidochromis phenochilus,,garnelio.de,
platinbeilbauch-thoracocharax-stellatus,loai,Thoracocharax stellatus,,garnelio.de,
pracht-fiederbartwels-synodontis-decorus,loai,Synodontis decorus,,garnelio.de,
pracht-regenbogenfisch-melanotaenia-praecox-dnz,loai,Melanotaenia praecox,,garnelio.de,
prachtalgenfresser-garra-flavatra,loai,Garra flavatra,,garnelio.de,
prachtbarbe-gold-pethia-conchonius,loai,Pethia conchonius,,garnelio.de,
prachtflossensauger-sewellia-lineolata,loai,Sewellia lineolata,,garnelio.de,
prachtkopfsteher-anostomus-anostomus,loai,Anostomus anostomus,,garnelio.de,
prachtregenbogenfisch-iriatherina-werneri,loai,Iriatherina werneri,,garnelio.de,
procyon-salmler-hyphessobrycon-procyon,loai,Hyphessobrycon procyon,,garnelio.de,
protomelas-fenestratus-steveni-eastern-12-15cm-show,loai,Protomelas fenestratus,,garnelio.de,
protomelas-labridens-18-20cm-show,loai,Protomelas labridens,,garnelio.de,
protomelas-similis-10-13cm-show,loai,Protomelas similis,,garnelio.de,
protomelas-spilonotus-tansania-12-15cm-show,loai,Protomelas spilonotus,,garnelio.de,
protomelas-taeniolatus-dejunctus-12-15cm,loai,Protomelas taeniolatus,,garnelio.de,
protomelas-virgatus-kanchedza-island-11-13cm-rare,loai,Protomelas virgatus,,garnelio.de,
pseudotropheus-benetos-kirondo-8-10cm-rare,loai,Pseudotropheus benetos,,garnelio.de,
pseudotropheus-cyaneorhabdos-maingano-5-8cm,loai,Pseudotropheus cyaneorhabdos,,garnelio.de,
pseudotropheus-interruptus-chiwi-rocks-6-8cm-rare,loai,Pseudotropheus interruptus,,garnelio.de,
pseudotropheus-johannii-eastern-6-8cm-rare,loai,Pseudotropheus johannii,,garnelio.de,
pseudotropheus-perileucos-likoma-island-6-8cm,loai,Pseudotropheus perileucos,,garnelio.de,
pseudotropheus-williamsi-blue-lips-makonde-8-10cm,loai,Pseudotropheus williamsi,,garnelio.de,
punktierter-kopfsteher-chilodus-punctatus,loai,Chilodus punctatus,,garnelio.de,
purple-fin-flossensauger-pseudogastromyzon-laticeps,loai,Pseudogastromyzon laticeps,,garnelio.de,
purpur-ziersalmler-nz-nannostomus-mortenthaleri,loai,Nannostomus mortenthaleri,,garnelio.de,
purpurkopfbarbe-pethia-nigrofasciata-dnz,loai,Pethia nigrofasciata,,garnelio.de,
querbandhechtling-epiplatys-dageti-dageti,loai,Epiplatys dageti,,garnelio.de,
quergestreifter-zwergbaerbling-danio-erythromicron,loai,Danio erythromicron,,garnelio.de,
red-lipstick-barbe-pethia-erythromycter,loai,Pethia erythromycter,,garnelio.de,
regenbogencichlide-dnz-herotilapia-multispinosa,loai,Herotilapia multispinosa,,garnelio.de,
regenbogenkaisertetra-nematobrycon-lacortei,loai,Nematobrycon lacortei,,garnelio.de,
rhombenbarbe-desmopuntius-rhomboocellatus,loai,Desmopuntius rhomboocellatus,,garnelio.de,
ringelhechtling-epiplatys-annulatus,loai,Epiplatys annulatus,,garnelio.de,
rio-negro-panzerwels-hoplisoma-corydoras-kanei,loai,Corydoras kanei,,garnelio.de,
rittergrundel-stigmatogobius-sadanundio-raritaet,loai,Stigmatogobius sadanundio,,garnelio.de,
rostpanzerwels-osteogaster-corydoras-rabauti,loai,Corydoras rabauti,,garnelio.de,
rot-blauer-perusalmler-hyphessobrycon-margitae,loai,Hyphessobrycon margitae,,garnelio.de,
rotblauer-kolumbianer-hyphessobrycon-columbianus,loai,Hyphessobrycon columbianus,,garnelio.de,
rotbrust-tuepfelbuntbarsch-dnz-laetacara-dorsigera-3-4cm-raritaet,loai,Laetacara dorsigera,,garnelio.de,
rote-teufel-hyphessobrycon-piranga-dnz,loai,Hyphessobrycon piranga,,garnelio.de,
roter-burma-blaubarsch-badis-ruber,loai,Badis ruber,,garnelio.de,
roter-chamaeleonsalmler-hemigrammus-coeruleus,loai,Hemigrammus coeruleus,,garnelio.de,
roter-pfeffersalmer-axelrodia-riesei,loai,Axelrodia riesei,,garnelio.de,
roter-von-rio-hyphessobrycon-flammeus,loai,Hyphessobrycon flammeus,,garnelio.de,
rotflossen-glassalmler-prionobrama-filigera,loai,Prionobrama filigera,,garnelio.de,
rotflossenpanzerwels-dnz-hoplisoma-corydoras-sterbai,loai,Corydoras sterbai,,garnelio.de,
rotflossensalmler-aphyocharax-anisitsi,loai,Aphyocharax anisitsi,,garnelio.de,
rotkeil-augenfleckbuntbarsch-dnz-heros-efasciatus-raritaet,loai,Heros efasciatus,,garnelio.de,
rotruecken-kirschflecksalmler-hyphessobrycon-pyrrhonotus,loai,Hyphessobrycon pyrrhonotus,,garnelio.de,
rotschwanz-ba-rbling-rasbora-borapetensis,loai,Rasbora borapetensis,,garnelio.de,
rotstreifen-erdfresser-geophagus-surinamensis,loai,Geophagus surinamensis,,garnelio.de,
sand-s-panzerwels-dnz-hoplisoma-corydoras-davidsandsi,loai,Corydoras davidsandsi,,garnelio.de,
saugschmerle-gold-gyrinocheilus-aymonieri,loai,Gyrinocheilus aymonieri,,garnelio.de,
schabracken-panzerwels-scleromystax-barbatus-dnz,loai,Scleromystax barbatus,,garnelio.de,
scharlachroter-zwergblaubarsch-dario-dario,loai,Dario dario,,garnelio.de,
scheckenkaerpfling-dnz-phalloceros-caudimaculatus,loai,Phalloceros caudimaculatus,,garnelio.de,
schilderwels-hypostomus-plecostomus,loai,Hypostomus plecostomus,,garnelio.de,
schilfsalmler-hyphessobrycon-elachys,loai,Hyphessobrycon elachys,,garnelio.de,
schmetterling-regenbogenfisch-pseudomugil-signifer,loai,Pseudomugil signifer,,garnelio.de,
schmetterlingswels-hara-hara,loai,Hara hara,,garnelio.de,
schmetterlingszwergsalmler-hyphessobrycon-negodagua,loai,Hyphessobrycon negodagua,,garnelio.de,
schmuckflossenfiederbartwels-synodontis-eupterus,loai,Synodontis eupterus,,garnelio.de,
schmucksalmler-hyphessobrycon-bentosi,loai,Hyphessobrycon bentosi,,garnelio.de,
schoener-schlangenkopffisch-channa-pulchra-dnz,loai,Channa pulchra,,garnelio.de,
schra-gschwimmer-thayeria-boehlkei-xl,loai,Thayeria boehlkei,,garnelio.de,
schraegband-panzerwels-corydoras-loxozonus,loai,Corydoras loxozonus,,garnelio.de,
schraegsteher-nannostomus-unifasciatus,loai,Nannostomus unifasciatus,,garnelio.de,
schwanzstreifenrasbora-boraras-urophthalmoides,loai,Boraras urophthalmoides,,garnelio.de,
schwarzer-phantomsalmler-hyphessobrycon-megalopterus,loai,Hyphessobrycon megalopterus,,garnelio.de,
schwarzes-dornauge-pangio-pangia,loai,Pangio pangia,,garnelio.de,
schwarzflossen-panzerwels-corydoras-leucomelas,loai,Corydoras leucomelas,,garnelio.de,
schwarzliniensalmler-moenkhausia-costae,loai,Moenkhausia costae,,garnelio.de,
schwarzru-cken-panzerwels-hoplisoma-corydoras-metae,loai,Corydoras metae,,garnelio.de,
schwarzschwingen-beilbauchfisch-carnegiella-marthae,loai,Carnegiella marthae,,garnelio.de,
sciaenochromis-ahli-multicolor-10-13cm,loai,Sciaenochromis ahli,,garnelio.de,
segelkaerpfling-dalmatiner-poecilia-velifera,loai,Poecilia velifera,,garnelio.de,
silberbeilbauch-gasteropelecus-sternicla,loai,Gasteropelecus sternicla,,garnelio.de,
silberlinien-schlammspringer-periophthalmus-argentilineatus,loai,Periophthalmus argentilineatus,,garnelio.de,
silberstreifenkopfsteher-anostomus-ternetzi,loai,Anostomus ternetzi,,garnelio.de,
silberstreifenpanzerwels-brochis-corydoras-agassizii-dnz,loai,Corydoras agassizii,,garnelio.de,
similis-panzerwels-hoplisoma-corydoras-similis,loai,Corydoras similis,,garnelio.de,
smaragd-kampffisch-maennlich-betta-smaragdina,loai,Betta smaragdina,,garnelio.de,
smaragd-panzerwels-brochis-corydoras-splendens,loai,Corydoras splendens,,garnelio.de,
smaragdbuntbarsch-hypselecara-temporalis-8-12cm-raritaet,loai,Hypselecara temporalis,,garnelio.de,
snow-white-antennenwels-xl-dnz-ancistrus-dolichopterus-snow-white-6-8cm-raritaet,loai,Ancistrus dolichopterus,,garnelio.de,
snowwhite-maulbrueter-chindongo-socolofi-albino,loai,Chindongo socolofi,,garnelio.de,
spitzkopf-panzerwels-eu-nz-corydoras-acutus,loai,Corydoras acutus,,garnelio.de,
spitzmaulziersalmler-nannostomus-eques,loai,Nannostomus eques,,garnelio.de,
spritzsalmler-copella-arnoldi,loai,Copella arnoldi,,garnelio.de,
sri-lanka-algenfresser-garra-ceylonensis,loai,Garra ceylonensis,,garnelio.de,
sternchenschmerle-botia-kubotai,loai,Botia kubotai,,garnelio.de,
sterndornwels-agamyxis-pectinifrons,loai,Agamyxis pectinifrons,,garnelio.de,
sternflecksalmler-gold-pristella-maxillaris,loai,Pristella maxillaris,,garnelio.de,
streifenprachtbarsch-idenau-pelvicachromis-kribensis,loai,Pelvicachromis kribensis,,garnelio.de,
stromlinien-panzerwels-corydoras-arcuatus,loai,Corydoras arcuatus,,garnelio.de,
suesswasserdelfin-tapir-ruesselfisch-mormyrus-kannume,loai,Mormyrus kannume,,garnelio.de,
sumatra-kampffisch-betta-falx,loai,Betta falx,,garnelio.de,
taeniochromis-holotaenia-10-12cm,loai,Taeniochromis holotaenia,,garnelio.de,
taeniolethrinops-praeorbitalis-chembe-16-20cm-very-rare,loai,Taeniolethrinops praeorbitalis,,garnelio.de,
tanganjika-beulenkopf-cyphotilapia-frontosa,loai,Cyphotilapia frontosa,,garnelio.de,
telmatochromis-vittatus-shell-8-10cm,loai,Telmatochromis vittatus,,garnelio.de,
tequila-kaerpfling-dnz-zoogoneticus-tequila,loai,Zoogoneticus tequila,,garnelio.de,
thailaendisches-riesendornauge-nz-pangio-myersi,loai,Pangio myersi,,garnelio.de,
tigermaulbrueter-dnz-nimbochromis-livingstonii-6-8cm-raritaet,loai,Nimbochromis livingstonii,,garnelio.de,
torpedoschwielenwels-dianema-longibarbis-8-10-cm,loai,Dianema longibarbis,,garnelio.de,
tramitichromis-intermedius-kambiri-12-15cm-rare-nice,loai,Tramitichromis intermedius,,garnelio.de,
trematocranus-placodon-mbenji-10-12cm-rare,loai,Trematocranus placodon,,garnelio.de,
tropheops-tropheops-makokola-reef-8-10cm-ob-females,loai,Tropheops tropheops,,garnelio.de,
tuepfel-flossensauger-beaufortia-leveretti,loai,Beaufortia leveretti,,garnelio.de,
tyrannochromis-macrostoma-12cm,loai,Tyrannochromis macrostoma,,garnelio.de,
weisspunktbuntbarsch-dnz-tropheus-duboisi-maswa,loai,Tropheus duboisi,,garnelio.de,
weisswangengrundel-rhinogobius-duospilus,loai,Rhinogobius duospilus,,garnelio.de,
weitzmans-panzerwels-dnz-hoplisoma-corydoras-weitzmani,loai,Corydoras weitzmani,,garnelio.de,
weitzmans-raubsalmler-poecilocharax-weitzmani,loai,Poecilocharax weitzmani,,garnelio.de,
westlicher-regenbogenfisch-melanotaenia-splendida-australis-dnz,loai,Melanotaenia splendida,,garnelio.de,
xenotilapia-flavipinnis-red-royal-kekese-7-10cm,loai,Xenotilapia flavipinnis,,garnelio.de,
xenotilapia-ochrogenys-ndole-7-9cm,loai,Xenotilapia ochrogenys,,garnelio.de,
yellow-fin-flossensauger-pseudogastromyzon-fangi-5cm,loai,Pseudogastromyzon fangi,,garnelio.de,
zebra-otocinclus-otocinclus-cocama,loai,Otocinclus cocama,,garnelio.de,
zebraschmerle-botia-striata,loai,Botia striata,,garnelio.de,
zitronensalmler-hyphessobrycon-pulchripinnis,loai,Hyphessobrycon pulchripinnis,,garnelio.de,
zweitupfen-raubsalmler-exodon-paradoxus,loai,Exodon paradoxus,,garnelio.de,
zwerg-schmerlenpanzerwels-aspidoras-pauciradiatus,loai,Aspidoras pauciradiatus,,garnelio.de,
zwergbaerbling-boraras-maculatus,loai,Boraras maculatus,,garnelio.de,
zwergkaerpfling-heterandria-formosa-dnz,loai,Heterandria formosa,,garnelio.de,
zwergleopardbaerbling-danio-tinwini,loai,Danio tinwini,,garnelio.de,
zwergpanzerwels-corydoras-pygmaeus,loai,Corydoras pygmaeus,,garnelio.de,
zwergschlangenkopffisch-channa-gachua-blue-bengalen-dnz,loai,Channa gachua,,garnelio.de,
zwergschwerttraeger-xiphophorus-pygmaeus-dnz-raritaet,loai,Xiphophorus pygmaeus,,garnelio.de,
zwergziersalmler-nannostomus-marginatus,loai,Nannostomus marginatus,,garnelio.de,
